SpecCode,Species,autoctr,StockCode,Locality,C_Code,FoodsRefNo,FoodI,PreyStage,FoodII,FoodIII,Commoness,CommonessII,Foodgroup,Foodname,PreySpecCode,PreySpecCodeSLB,AlphaCode,PreyTroph,PreySeTroph,TrophRefNo,PredatorStage,Locality2,Entered,Dateentered,Modified,Datemodified,Expert,Datechecked,TS
5634,Halichoeres trimaculatus,12054,5928,NA,584,275,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,Xanthidae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1997-03-18T00:00:00Z,NA,1997-06-20T00:00:00Z,NA,NA,NA
5634,Halichoeres trimaculatus,38416,5928,"Amitori Bay, Iriomote Island.",392B,51139,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,rare (1-5%),Tanaidacea,tanaids,NA,NA,NA,NA,NA,NA,recruits/juv.,"Locality: Amitori Bay, Iriomote Island. Fish length: 2-4.4 cm SL",309,2004-08-17T00:00:00Z,NA,2004-08-17T00:00:00Z,NA,NA,NA
5634,Halichoeres trimaculatus,12055,5928,NA,584,275,zoobenthos,juv./adults,benth. crust.,stomatopods,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1997-03-18T00:00:00Z,NA,1997-06-20T00:00:00Z,NA,NA,NA
5634,Halichoeres trimaculatus,12056,5928,NA,584,275,zoobenthos,juv./adults,mollusks,bivalves,NA,NA,unidentified,clams,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1997-03-18T00:00:00Z,NA,1997-06-20T00:00:00Z,NA,NA,NA
5634,Halichoeres trimaculatus,12057,5928,NA,584,275,zoobenthos,juv./adults,mollusks,chitons,NA,NA,Soleogastridae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1997-03-18T00:00:00Z,NA,1997-06-20T00:00:00Z,NA,NA,NA
5634,Halichoeres trimaculatus,38415,5928,"Amitori Bay, Iriomote Island.",392B,51139,zoobenthos,juv./adults,worms,n.a./other annelids,NA,NA,Oligochaeta,oligochaetes,NA,NA,NA,NA,NA,NA,recruits/juv.,"Locality: Amitori Bay, Iriomote Island. Fish length: 2-4.4 cm SL",309,2004-08-17T00:00:00Z,309,2004-09-22T00:00:00Z,NA,NA,NA
5634,Halichoeres trimaculatus,12058,5928,NA,584,275,zoobenthos,juv./adults,worms,polychaetes,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated. Also Ref. 51139.,34,1997-03-18T00:00:00Z,309,2004-08-17T00:00:00Z,NA,NA,NA
5634,Halichoeres trimaculatus,12059,5928,NA,584,275,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,NA,NA,Foraminifera,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1997-03-18T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
5635,Hemigymnus fasciatus,49569,5929,NA,462,81699,zoobenthos,juv./adults,mollusks,n.a./other mollusks,NA,NA,unidentified shellfish,unidentified shellfish,NA,NA,NA,NA,NA,NA,juv./adults,NA,393,2009-09-15T00:00:00Z,NA,2009-09-15T00:00:00Z,NA,NA,NA
5635,Hemigymnus fasciatus,21535,5929,NA,NA,9137,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,NA,dominant ( > 50%),benthic animals,unspecified benthic animals,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000). Indo-Westpacific Region and Indian Ocean.,574,2001-05-20T00:00:00Z,NA,2001-05-20T00:00:00Z,NA,NA,NA
5586,Hemitaurichthys polylepis,11563,5876,NA,840B,3921,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. invertebrates,NA,NA,zooplankton,unspecified zooplankton,NA,NA,NA,NA,NA,NA,juv./adults,Also in Ref. 9137 (Central and West Pacific Regions).,34,1993-09-29T00:00:00Z,574,2001-07-06T00:00:00Z,NA,NA,NA
5588,Heniochus acuminatus,40477,5878,NA,NA,54301,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,shrimps,shrimps,NA,NA,NA,NA,NA,NA,juv./adults,Locality: not stated.,1408,2005-07-04T00:00:00Z,NA,2005-07-04T00:00:00Z,NA,NA,NA
5588,Heniochus acuminatus,22937,5878,NA,NA,9137,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,20,common (6-20%),benthic invertebrates,unspecified benthic invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,Indo- Pacific Region. Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-26T00:00:00Z,NA,2001-06-26T00:00:00Z,NA,NA,NA
5588,Heniochus acuminatus,40478,5878,NA,NA,54301,zoobenthos,juv./adults,worms,n.a./other annelids,NA,NA,worms,worms,NA,NA,NA,NA,NA,NA,juv./adults,Locality: not stated.,1408,2005-07-04T00:00:00Z,NA,2005-07-04T00:00:00Z,NA,NA,NA
5588,Heniochus acuminatus,22936,5878,NA,NA,9137,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. invertebrates,61,dominant ( > 50%),zooplankton,unspecified zooplankton,NA,NA,NA,NA,NA,NA,juv./adults,Indo- Pacific Region. Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-26T00:00:00Z,NA,2001-06-26T00:00:00Z,NA,NA,NA
5589,Heniochus chrysostomus,11564,5879,"Minatogawa, Okinawa Is.",392B,6110,zoobenthos,juv./adults,cnidarians,hard corals,NA,NA,Scleractinia,unidentified,NA,NA,NA,NA,NA,NA,adults,"Locality: Minatogawa, Okinawa Is. Feeds on coral polyps with mucus, in <i>Acropora</i> areas.",34,1993-09-28T00:00:00Z,21,1997-11-18T00:00:00Z,NA,NA,NA
5590,Heniochus monoceros,11565,5880,NA,462,6113,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,NA,NA,invertebrates,unspecified invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,Also in Ref. 9137  (Indo-Pacific Region).,574,2000-11-13T00:00:00Z,574,2001-07-06T00:00:00Z,574,2000-11-27T00:00:00Z,NA
5539,Hipposcarus longiceps,11491,5829,Great Barrier Reef.,036,26993,plants,n.a./others,other plants,benthic algae/weeds,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Great Barrier Reef. Also Ref. 43166.,34,2000-02-19T00:00:00Z,309,2002-12-05T00:00:00Z,NA,NA,NA
5539,Hipposcarus longiceps,29400,5829,"Bolinao, Pangasinan.",608,43166,zoobenthos,larvae,other benth. invertebrates,n.a./other benth. invertebrates,NA,NA,Foraminifera,unidentified forams,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Bolinao, Pangasinan, August 1991.",309,2002-12-05T00:00:00Z,NA,2002-12-05T00:00:00Z,NA,NA,NA
5637,Hologymnosus annulatus,12060,5931,Eastern Canada.,124,2334,nekton,recruits/juv.,finfish,bony fish,NA,NA,finfishes,unspecified small finfishes,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,309,2004-09-10T00:00:00Z,NA,NA,NA
5638,Hologymnosus doliatus,12061,5932,Eastern Canada.,124,2334,nekton,juv./adults,finfish,bony fish,NA,NA,finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2000-11-13T00:00:00Z,NA,NA,NA
5638,Hologymnosus doliatus,12062,5932,Eastern Canada.,124,2334,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,shrimps,unspecified shrimps,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2000-11-13T00:00:00Z,NA,NA,NA
5638,Hologymnosus doliatus,12063,5932,Eastern Canada.,124,2334,zoobenthos,juv./adults,echinoderms,sea stars/brittle stars,NA,NA,brittle stars,unspecified brittle stars,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2000-11-13T00:00:00Z,NA,NA,NA
5638,Hologymnosus doliatus,12064,5932,Eastern Canada.,124,2334,zoobenthos,juv./adults,worms,polychaetes,NA,NA,polychaetes,unspecified polychaetes,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-13T00:00:00Z,NA,2000-11-13T00:00:00Z,NA,NA,NA
7710,Hyporhamphus affinis,14468,8019,Arno.,584,275,nekton,juv./adults,finfish,n.a./other finfish,30,very common (21-50%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Arno.,34,1997-02-11T00:00:00Z,NA,1998-06-22T00:00:00Z,NA,NA,NA
7710,Hyporhamphus affinis,14469,8019,Arno.,584,275,others,juv./adults,others,n.a./others,23,very common (21-50%),unidentified,gurry,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Arno.,34,1997-02-11T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
7710,Hyporhamphus affinis,14470,8019,Arno.,584,275,zoobenthos,juv./adults,benth. crust.,crabs,15,common (6-20%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Arno.,34,1997-02-11T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
7710,Hyporhamphus affinis,14472,8019,Arno.,584,275,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. Invertebrates,30,very common (21-50%),Foraminifera,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Arno.,34,1997-02-11T00:00:00Z,NA,1997-11-19T00:00:00Z,NA,NA,NA
7710,Hyporhamphus affinis,14474,8019,Arno.,584,275,zooplankton,juv./adults,plank. crust.,plank. copepods,30,very common (21-50%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Arno.,34,1997-02-11T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
7710,Hyporhamphus affinis,14471,8019,Arno.,584,275,zooplankton,larvae,other plank. invertebrates,n.a./other plank. invertebrates,8,common (6-20%),Gastropoda,unidentified veliger larvae,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Arno.,34,1997-02-11T00:00:00Z,309,2004-09-23T00:00:00Z,NA,NA,NA
7710,Hyporhamphus affinis,14473,8019,Arno.,584,275,zooplankton,larvae,plank. crust.,n.a./other plank. Crustaceans,23,very common (21-50%),unidentified,crab zoeae,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Arno.,34,1997-02-11T00:00:00Z,NA,1997-11-18T00:00:00Z,NA,NA,NA
5650,Labroides bicolor,23795,5944,NA,NA,9137,nekton,n.a./others,finfish,bony fish,NA,NA,mucus,mucus on fishes,NA,NA,NA,NA,NA,NA,juv./adults,West Pacific Region.,574,2001-07-19T00:00:00Z,309,2004-10-16T00:00:00Z,NA,NA,NA
5650,Labroides bicolor,23794,5944,NA,NA,9137,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,ectoparasites,ectoparasites on fishes,NA,NA,NA,NA,NA,NA,juv./adults,West Pacific Region.,574,2001-07-19T00:00:00Z,NA,2001-07-19T00:00:00Z,NA,NA,NA
5459,Labroides dimidiatus,11731,5729,NA,NA,9823,nekton,juv./adults,finfish,bony fish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Feeds on the mucus of other fish.,34,2000-03-01T00:00:00Z,NA,2000-03-01T00:00:00Z,NA,NA,NA
5459,Labroides dimidiatus,23789,5729,NA,NA,9137,nekton,n.a./others,finfish,bony fish,NA,NA,mucus,mucus on fishes,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region.,574,2001-07-19T00:00:00Z,309,2004-10-16T00:00:00Z,NA,NA,NA
5459,Labroides dimidiatus,21418,5729,"Minatogawa, Okinawa Is.",392B,6110,zoobenthos,juv./adults,benth. crust.,isopods,NA,NA,Gnathiidae,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,"Locality: Minatogawa, Okinawa Is.",711,2001-05-11T00:00:00Z,NA,2001-05-11T00:00:00Z,NA,NA,NA
5459,Labroides dimidiatus,23788,5729,NA,NA,9137,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,ectoparasites,ectoparasites on fishes,NA,NA,NA,NA,NA,NA,juv./adults,Indo-West Pacific Region.,574,2001-07-19T00:00:00Z,NA,2014-05-19T00:00:00Z,NA,NA,NA
5459,Labroides dimidiatus,11732,5729,NA,NA,9823,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,unidentified,unidentified crustacean ectoparasites,NA,NA,NA,NA,NA,NA,juv./adults,NA,34,2000-03-01T00:00:00Z,NA,2000-03-01T00:00:00Z,NA,NA,NA
23530,Labroides rubrolabiatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6399,Lactoria cornuta,13037,6720,Eastern Canada.,124,1602,zoobenthos,juv./adults,other benth. invertebrates,n.a./other benth. invertebrates,NA,NA,invertebrates,unspecified invertebrates,NA,NA,NA,NA,NA,NA,juv./adults,NA,574,2000-11-17T00:00:00Z,NA,2000-11-17T00:00:00Z,NA,NA,NA
5683,Lepidozygus tapeinosoma,12165,5976,Eastern Canada.,124,9710,zooplankton,juv./adults,other plank. invertebrates,n.a./other plank. invertebrates,NA,NA,zooplankton,unspecified zooplankton,NA,NA,NA,NA,NA,NA,juv./adults,Also in Ref. 9137 (Indo-Pacific Region).,574,2000-11-14T00:00:00Z,574,2001-07-11T00:00:00Z,NA,NA,NA
4360,Leptoscarus vaigiensis,38370,4555,"Amitori Bay, Iriomote Island.",392B,51139,detritus,n.a./others,detritus,debris,NA,NA,detritus,detritus,NA,NA,NA,NA,NA,NA,recruits/juv.,"Locality: Amitori Bay, Iriomote Island. 60% is detritus in the stomach content of size classes measuring 1.9-6.0 cm SL (Ref. 51139).",309,2004-08-16T00:00:00Z,NA,2005-04-15T00:00:00Z,NA,NA,NA
4360,Leptoscarus vaigiensis,49253,4555,NA,392,54487,plants,leaves/blades,other plants,benthic algae/weeds,NA,NA,Sargassaceae,Sargassum spp.,NA,NA,NA,NA,NA,NA,adults,"Locality:  Nakagusuku Bay, Okinawa Island, December 1994 - November 1996.",309,2008-08-12T00:00:00Z,NA,2008-08-12T00:00:00Z,NA,NA,NA
4360,Leptoscarus vaigiensis,43993,4555,NA,392,54487,plants,leaves/blades,other plants,benthic algae/weeds,NA,NA,Sargassaceae,Sargassum spp.,NA,NA,NA,NA,NA,NA,recruits/juv.,"Locality:  Nakagusuku Bay, Okinawa Island, December 1994 - November 1996.",309,2006-07-13T00:00:00Z,309,2007-02-08T00:00:00Z,NA,NA,NA
4360,Leptoscarus vaigiensis,9732,4555,NA,706,30573,plants,leaves/blades,other plants,benthic algae/weeds,NA,NA,seagrasses,unidentified seagrasses,NA,NA,NA,NA,NA,NA,juv./adults,"Dominant food item, 75% are seagrasses in the stomach content of size classes 9.7-15.6 cm SL in Iriomote Island, southern Japan (Ref. 51139). Also Ref. 42227.",574,2000-11-07T00:00:00Z,309,2005-04-15T00:00:00Z,NA,NA,NA
4360,Leptoscarus vaigiensis,9731,4555,NA,706,30573,plants,n.a./others,other plants,benthic algae/weeds,NA,NA,algae,unidentified algae,NA,NA,NA,NA,NA,NA,juv./adults,Filamentous algae (Ref. 51139). Also Ref. 42227.,574,2000-11-07T00:00:00Z,309,2005-04-15T00:00:00Z,NA,NA,NA
4360,Leptoscarus vaigiensis,27533,4555,Inhaca I.,508,42227,zoobenthos,juv./adults,cnidarians,n.a./other polyps,NA,NA,Hydrozoa,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Inhaca I. Is a seagrass epibiont so it is possible that its ingestion is unintentional along with the seagrass.,34,2002-08-22T00:00:00Z,NA,2004-09-16T00:00:00Z,NA,NA,NA
4360,Leptoscarus vaigiensis,43994,4555,NA,392,54487,zooplankton,juv./adults,plank. crust.,plank. copepods,NA,NA,Copepoda,planktonic copepods,NA,NA,NA,NA,NA,NA,larvae,"Locality:  Nakagusuku Bay, Okinawa Island, December 1994 - November 1996. All larvae ranging from 1.0-1.5 cm SL, only planktonic copepods were found in the stomach.",309,2006-07-13T00:00:00Z,NA,2006-07-13T00:00:00Z,NA,NA,NA
1864,Lethrinus olivaceus,6193,2060,NA,NA,2295,nekton,juv./adults,cephalopods,squids/cuttlefish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-06-23T00:00:00Z,34,1997-06-23T00:00:00Z,NA,NA,NA
1864,Lethrinus olivaceus,6194,2060,NA,NA,2295,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-06-23T00:00:00Z,34,1997-06-20T00:00:00Z,NA,NA,NA
1864,Lethrinus olivaceus,6195,2060,NA,NA,2295,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,34,1993-06-23T00:00:00Z,309,2004-09-21T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,22975,2048,NA,NA,9137,nekton,juv./adults,finfish,bony fish,NA,NA,finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Indo-Pacific Region.,574,2001-06-28T00:00:00Z,NA,2001-06-28T00:00:00Z,574,2001-06-28T00:00:00Z,NA
1852,Lethrinus xanthochilus,6165,2048,NA,NA,1602,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Not stated.,14,1992-05-18T00:00:00Z,21,1997-06-20T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,6166,2048,NA,NA,1602,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Not stated.,14,1992-05-18T00:00:00Z,21,1997-06-20T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,22973,2048,NA,NA,9137,zoobenthos,juv./adults,benth. crust.,n.a./other benth. crustaceans,NA,NA,crustaceans,unspecified crustaceans,NA,NA,NA,NA,NA,NA,juv./adults,Indo-Pacific Region.,574,2001-06-28T00:00:00Z,NA,2001-06-30T00:00:00Z,574,2001-06-28T00:00:00Z,NA
1852,Lethrinus xanthochilus,6167,2048,"Minatogawa, Okinawa Is.",392B,6110,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,"Locality: Minatogawa, Okinawa Is. Fish size: 7.2 cm SL.",34,1993-09-17T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,6168,2048,NA,NA,1602,zoobenthos,juv./adults,echinoderms,sea urchins,NA,NA,Echinoidea,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Not stated.,14,1992-05-18T00:00:00Z,21,1997-06-20T00:00:00Z,NA,NA,NA
1852,Lethrinus xanthochilus,22974,2048,NA,NA,9137,zoobenthos,juv./adults,mollusks,n.a./other mollusks,NA,NA,mollusks,unspecified mollusks,NA,NA,NA,NA,NA,NA,juv./adults,Indo-Pacific Region.,574,2001-06-28T00:00:00Z,NA,2001-06-28T00:00:00Z,574,2001-06-28T00:00:00Z,NA
1417,Lutjanus bohar,4731,1468,NA,NA,55,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Also in Ref. 9137 (Indo-Pacific Region).,2,1990-10-19T00:00:00Z,574,2001-06-27T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,4732,1468,NA,NA,55,zoobenthos,juv./adults,benth. crust.,amphipods,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,309,2004-09-21T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,4733,1468,NA,NA,55,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,crabs,unspecified crabs,NA,NA,NA,NA,NA,NA,juv./adults,Also in Ref. 9137 (Indo-Pacific Region).,2,1990-10-19T00:00:00Z,574,2001-06-27T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,4734,1468,NA,NA,55,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,4735,1468,NA,NA,55,zoobenthos,juv./adults,benth. crust.,stomatopods,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,5262,1468,NA,NA,55,zoobenthos,juv./adults,mollusks,gastropods,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
1417,Lutjanus bohar,5263,1468,NA,NA,55,zoobenthos,juv./adults,sponges/tunicates,ascidians,NA,NA,unidentified,unidentified urochordates,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2094,276,NA,NA,55,nekton,juv./adults,cephalopods,squids/cuttlefish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2095,276,Society Is.,258,6701,nekton,juv./adults,finfish,bony fish,NA,NA,Acanthuridae,Acanthurus triostegus,1260,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2097,276,Society Is.,258,6701,nekton,juv./adults,finfish,n.a./other finfish,NA,NA,Holocentridae,Neoniphon sammara,4911,NA,NA,NA,NA,NA,adults,Locality: Society Is.,2,1990-10-19T00:00:00Z,34,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2096,276,Society Is.,258,6701,nekton,recruits/juv.,finfish,bony fish,NA,NA,Acanthuridae,Ctenochaetus  striatus,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2098,276,Arno.,584,275,zoobenthos,juv./adults,benth. crust.,amphipods,33,very common (21-50%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,recruits/juv.,Locality: Arno.,34,1997-02-16T00:00:00Z,NA,1997-11-17T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2099,276,Society Is.,258,6701,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,Majidae,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2100,276,Society Is.,258,6701,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,Ocypodidae,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2101,276,Society Is.,258,6701,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,Paguridae,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2102,276,Society Is.,258,6701,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,Portunidae,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2103,276,Society Is.,258,6701,zoobenthos,juv./adults,benth. crust.,crabs,NA,NA,Xanthidae,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,2,1990-10-19T00:00:00Z,34,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2104,276,Society Is.,258,6701,zoobenthos,juv./adults,benth. crust.,shrimps/prawns,NA,NA,Alpheidae,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,2,1990-10-19T00:00:00Z,34,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2105,276,Arno.,584,275,zoobenthos,juv./adults,benth. crust.,stomatopods,17,common (6-20%),unidentified,unidentified,NA,NA,NA,NA,NA,NA,recruits/juv.,Locality: Arno.,34,1997-02-16T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2106,276,NA,NA,55,zoobenthos,juv./adults,echinoderms,n.a./other echinoderms,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2107,276,Society Is.,258,6701,zoobenthos,juv./adults,echinoderms,sea cucumbers,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2108,276,Society Is.,258,6701,zoobenthos,juv./adults,sponges/tunicates,ascidians,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
262,Lutjanus fulvus,2109,276,Society Is.,258,6701,zoobenthos,juv./adults,worms,non-annelids,NA,NA,Balanoglossidae,unidentified,NA,NA,NA,NA,NA,NA,adults,Locality: Society Is.,34,1998-07-10T00:00:00Z,NA,1998-10-07T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,590,170,NA,NA,55,nekton,juv./adults,cephalopods,squids/cuttlefish,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,2,1990-10-19T00:00:00Z,21,1997-11-17T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,22431,170,NA,NA,9137,nekton,juv./adults,finfish,bony fish,69,dominant ( > 50%),finfishes,unspecified finfishes,NA,NA,NA,NA,NA,NA,juv./adults,Commonness assumed from expanded Table 2 (p. 191) of Froese and Pauly (2000).,574,2001-06-15T00:00:00Z,NA,2001-06-19T00:00:00Z,574,2001-06-19T00:00:00Z,NA
156,Lutjanus kasmira,591,170,Society Is.,258,6701,nekton,recruits/juv.,finfish,n.a./other finfish,NA,NA,Acanthuridae,Ctenochaetus striatus,1262,NA,NA,NA,NA,NA,recruits/juv.,Locality: Society Is.,2,1990-10-19T00:00:00Z,21,1998-10-07T00:00:00Z,NA,NA,NA
156,Lutjanus kasmira,592,170,NA,258,4821,plants,n.a./others,other plants,benthic algae/weeds,NA,NA,unidentified,unidentified,NA,NA,NA,NA,NA,NA,juv./adults,Locality: Not stated.,10,1994-02-07T00:00:00Z,21,1997-06-20T00:00:00Z,NA,NA,NA
