SpecCode,Species,AutoCtr,StockCode,FamCode,PopLWRef,LengthMin,LengthMax,Type,LmaxCompare,EsQ,Number,Sex,a,aTL,b,CoeffDetermination,SEa,SEb,SDa,SDb,LCLa,UCLa,LCLb,UCLb,Method,Locality,DataRef,C_Code,Comment,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
4534,Saurida gracilis,6362,4719,160,55787,4.8,23,FL,NA,NA,95,mixed,0.00657,NA,3.16493,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.1%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5540,Scarus altipinnis,7397,5830,364,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0233,NA,2.98,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.980,3,1992-06-14T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
5540,Scarus altipinnis,7398,5830,364,26587,15.5,44.5,FL,NA,NA,11,unsexed,0.0188,NA,3.026,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-21T00:00:00Z,NA,1998-05-23T00:00:00Z,NA,NA,NA
5540,Scarus altipinnis,7399,5830,364,55787,11,44.5,FL,NA,NA,19,mixed,0.0184,NA,3.02932,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5545,Scarus forsteni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5546,Scarus frenatus,7400,5836,364,13619,10.6,29.5,SL,NA,NA,45,mixed,0.032,0.01889,3.06,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lizard Is. (14<b0>40'S, 145<b0>28'E) and Outer Barrier Reefs",13619,036,NA,3,1997-12-26T00:00:00Z,NA,2010-05-21T00:00:00Z,NA,NA,NA
5548,Scarus ghobban,7401,5838,364,26587,6.8,49.5,FL,NA,NA,218,unsexed,0.0169,0.01289,3.049,0.91776,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-18T00:00:00Z,3,1998-05-21T00:00:00Z,NA,NA,NA
5548,Scarus ghobban,7402,5838,364,48600,10.2,27.5,TL,NA,NA,40,unsexed,0.0233,0.0233,2.919,0.87984,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-05T00:00:00Z,NA,2003-09-05T00:00:00Z,NA,NA,NA
5548,Scarus ghobban,7403,5838,364,55787,6,49.5,FL,NA,NA,247,mixed,0.0165,0.01259,3.04116,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6.7%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
4970,Scarus globiceps,6937,5203,364,30504,34.2,34.2,TL,yes,NA,1,unsexed,0.0155,0.0155,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
4970,Scarus globiceps,6938,5203,364,30504,NA,NA,SL,NA,NA,1,unsexed,0.02981,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5550,Scarus niger,7404,5840,364,13619,11.2,27.8,SL,NA,NA,60,mixed,0.0316,NA,3.09,0.992,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lizard Is. (14<b0>40'S, 145<b0>28'E) and Outer Barrier Reefs",13619,036,NA,3,1997-12-26T00:00:00Z,3,2010-05-21T00:00:00Z,NA,NA,NA
5550,Scarus niger,7405,5840,364,26587,15,43,FL,Yes,NA,13,unsexed,0.0142,NA,3.14,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-21T00:00:00Z,NA,1998-05-21T00:00:00Z,NA,NA,NA
5550,Scarus niger,7406,5840,364,55787,15,43,FL,NA,NA,13,mixed,0.01335,NA,3.15996,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5551,Scarus oviceps,7407,5841,364,30504,20.8,20.8,TL,NA,NA,1,unsexed,0.018,0.018,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5551,Scarus oviceps,7408,5841,364,30504,NA,NA,SL,NA,NA,1,unsexed,0.02778,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,7409,5843,364,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0114,NA,3.163,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 1.847,3,1992-06-14T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,7410,5843,364,13619,10.4,19.3,SL,NA,NA,40,mixed,0.0483,NA,2.9,0.9801,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lizard Is. (14<b0>40'S, 145<b0>28'E)",13619,036,NA,3,1997-11-23T00:00:00Z,3,2010-05-21T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,7411,5843,364,26587,6.1,15,FL,NA,NA,13,unsexed,0.0222,NA,2.982,0.9801,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-21T00:00:00Z,NA,1998-05-21T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,7412,5843,364,48600,4.3,22.6,TL,NA,NA,2149,unsexed,0.0258,0.0258,2.903,0.9006,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-05T00:00:00Z,NA,2003-09-05T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,7413,5843,364,55787,6.1,15,FL,NA,NA,21,mixed,0.01045,NA,3.31871,0.9409,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  12.9%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5553,Scarus psittacus,35910,5843,NA,94645,4.6,31.3,FL,NA,NA,99,unsexed,0.0393,NA,3.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Great Barrier Reef,52229,036,NA,3,2014-06-27T00:00:00Z,NA,2014-06-27T00:00:00Z,NA,NA,NA
5555,Scarus rubroviolaceus,7414,5845,364,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0136,NA,3.109,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 1.917,3,1992-06-15T00:00:00Z,NA,1994-01-31T00:00:00Z,NA,NA,NA
4975,Scarus schlegeli,6939,5208,364,13619,2.2,24.8,SL,NA,NA,384,mixed,0.0245,NA,3.12,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lizard Is. (14<b0>40'S, 145<b0>28'E)",13619,036,NA,3,1997-11-23T00:00:00Z,3,2010-05-21T00:00:00Z,NA,NA,NA
4975,Scarus schlegeli,6940,5208,364,26587,4.5,37,TL,no,NA,68,unsexed,0.0309,0.0309,2.87,0.96432,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-18T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
4975,Scarus schlegeli,6941,5208,364,55787,4.5,37,FL,no,NA,75,mixed,0.02306,NA,2.96919,0.96629,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9.7%,1531,2005-12-06T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
6438,Scarus tricolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,Scomberoides lysan,4548,2147,314,26587,11.5,55.5,FL,NA,NA,14,unsexed,0.0117,0.00779,2.896,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-15T00:00:00Z,3,1998-05-19T00:00:00Z,NA,NA,NA
1951,Scomberoides lysan,4549,2147,314,37813,2.2,32.2,SL,NA,NA,68,unsexed,0.028,0.03703,2.685,0.986,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"estuaries, 1993-99",37813,710,NA,3,2001-04-20T00:00:00Z,3,2011-09-29T00:00:00Z,NA,NA,NA
1951,Scomberoides lysan,4550,2147,314,55787,11.5,55.5,FL,NA,NA,14,mixed,0.01085,0.00719,2.92302,0.99002,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6.2%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
4921,Scorpaenopsis diabolus,6881,5154,264,30504,17.7,19.2,SL,NA,NA,2,unsexed,0.00444,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
4921,Scorpaenopsis diabolus,6882,5154,264,30504,21.8,22,TL,NA,NA,2,unsexed,0.02651,0.02651,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,several L-W pairs with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
56815,Scorpaenopsis papuensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7450,Scuticaria tigrina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16869,Sebastapistes tinkhami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4614,Siganus argenteus,6518,4801,413,3807,NA,NA,NA,NA,NA,NA,unsexed,0.025,NA,2.883,0.98605,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 1.727,3,1992-06-14T00:00:00Z,NA,1994-01-31T00:00:00Z,NA,NA,NA
4614,Siganus argenteus,6519,4801,413,26587,10,32,FL,NA,NA,24,unsexed,0.0131,0.0092,3.088,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-18T00:00:00Z,3,1998-05-22T00:00:00Z,NA,NA,NA
4614,Siganus argenteus,6520,4801,413,55787,10,32,FL,NA,NA,31,mixed,0.0109,0.00759,3.15419,0.98208,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  8.5%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
4457,Siganus spinus,6081,4655,413,5525,NA,NA,NA,NA,NA,NA,unsexed,0.055,NA,2.88,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,5568,316,NA,3,1993-06-18T00:00:00Z,3,1996-10-27T00:00:00Z,NA,NA,NA
4457,Siganus spinus,6082,4655,413,55787,6.5,14,FL,NA,NA,9,mixed,0.01502,NA,3.09251,0.98605,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  6.7%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3081,1251,360,3678,NA,NA,FL,NA,NA,NA,unsexed,0.0192,NA,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,3670,710,NA,3,1992-05-31T00:00:00Z,3,1996-11-12T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3082,1251,360,6937,5.8,102,FL,NA,NA,10,unsexed,0.00497,NA,3.083,0.99,0.105,0.085,NA,NA,NA,NA,NA,NA,type I linear regression,Southern Florida,6937,840,NA,82,1994-05-14T00:00:00Z,3,2011-07-29T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3083,1251,360,11824,34,116,TL,NA,NA,59,female,0.0222,0.0267,2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Florida,1277,840,NA,3,1996-10-12T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3084,1251,360,11824,32,135,TL,NA,NA,37,male,0.0108,0.0156,2.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Florida,1277,840,NA,3,1996-10-12T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3085,1251,360,11824,13,114,FL,NA,NA,54,unsexed,0.00631,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Southwest Zone,11824,192,NA,3,1995-01-15T00:00:00Z,NA,2011-11-10T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3086,1251,360,13622,NA,NA,FL,NA,NA,NA,unsexed,0.008,NA,3.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,160,548,NA,3,1997-12-03T00:00:00Z,NA,1997-12-03T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3087,1251,360,26587,19,59.5,FL,NA,NA,198,unsexed,0.00981,NA,2.875,0.95648,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-19T00:00:00Z,3,1998-05-21T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3088,1251,360,28688,49,98.7,TL,NA,NA,26,male,0.05,0.05,2.517,0.9293,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Gulf of Aden and Red Sea, 1993-96",28688,887,NA,3,1999-08-08T00:00:00Z,NA,1999-08-08T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3089,1251,NA,55642,58.3,139,FL,NA,NA,77,Unsexed,0.007,NA,2.972,0.944,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Central coast, 1993-2000",55642,076,NA,564,2009-11-13T00:00:00Z,3,2010-04-29T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3090,1251,360,55787,19,63,FL,NA,NA,179,mixed,0.00617,NA,3.01095,0.96236,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
1235,Sphyraena barracuda,3091,1251,360,59090,2.6,65,TL,NA,NA,90,Mixed,0.0038,NA,3.0859,0.9958,NA,0.021,NA,NA,NA,NA,NA,NA,type I linear regression,Grand Cul-de-Sac Marin Bay (Guadelopue) and Bay of Fort-de-France (Martinique),59090,NA,NA,3,2009-05-08T00:00:00Z,NA,2012-02-23T00:00:00Z,NA,NA,NA
7939,Sphyraena qenie,8431,8250,360,6323,107,107,TL,NA,NA,1,unsexed,0.00555,0.00555,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from data given in Reference.,1,1999-06-17T00:00:00Z,NA,1999-06-17T00:00:00Z,NA,NA,NA
4340,Stegastes albifasciatus,5972,4525,350,52323,NA,NA,TL,NA,NA,NA,mixed,0.0296,0.0296,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Presumably Philippines.,NA,608,NA,1,2005-12-12T00:00:00Z,NA,2005-12-12T00:00:00Z,NA,NA,NA
4347,Stegastes fasciolatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4352,Stegastes nigricans,5976,4537,350,26587,2.5,12.5,FL,NA,Yes,178,unsexed,0.168,NA,2.367,0.7921,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,3,2012-11-16T00:00:00Z,NA,NA,NA
4352,Stegastes nigricans,5977,4537,350,26849,0.7,12.6,TL,NA,NA,2140,unsexed,0.022,0.022,3.086,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
4352,Stegastes nigricans,5978,4537,350,55787,2.5,12.5,FL,NA,NA,182,mixed,0.03841,NA,3.01,0.9722,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  9.4%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
4351,Stegastes punctatus,5974,4536,350,26849,2.4,13,TL,NA,NA,21,unsexed,0.0275,0.0275,2.973,0.98605,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
4351,Stegastes punctatus,5975,4536,350,55787,7.5,15.5,FL,NA,NA,12,mixed,0.06515,0.05049,2.74051,0.88925,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  13.8%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5640,Stethojulis bandanensis,7520,5934,362,30504,12,12,TL,no,NA,1,unsexed,0.01505,0.01505,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
5640,Stethojulis bandanensis,7521,5934,362,30504,NA,NA,SL,NA,NA,1,unsexed,0.02246,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5640,Stethojulis bandanensis,7522,5934,362,52323,NA,NA,TL,NA,NA,NA,mixed,0.0128,0.0128,3.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Presumably Philippines.,NA,608,NA,1,2005-12-12T00:00:00Z,NA,2005-12-12T00:00:00Z,NA,NA,NA
5640,Stethojulis bandanensis,7523,5934,362,55787,3,10,FL,no,NA,23,mixed,0.03035,NA,2.581,0.85008,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  25.9%,1531,2005-12-06T00:00:00Z,3,2012-03-30T00:00:00Z,NA,NA,NA
6029,Sufflamen bursa,7823,6343,445,30504,17.2,17.2,TL,NA,NA,1,unsexed,0.02162,0.02162,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
6029,Sufflamen bursa,7824,6343,445,30504,NA,NA,SL,NA,Yes,1,unsexed,0.03259,0.02103,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5842,Sufflamen chrysopterum,7687,6139,445,3807,NA,NA,NA,NA,NA,NA,unsexed,0.0153,NA,3.152,0.9604,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Woleai Atoll, Yap State, 1991",3807,583,condition factor = 2.191,3,1992-06-15T00:00:00Z,NA,1994-01-27T00:00:00Z,NA,NA,NA
5825,Synanceia verrucosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7981,Neosynchiropus ocellatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7292,Synodus binotatus,8179,7583,160,30504,8.5,8.5,TL,NA,NA,1,unsexed,0.00635,0.00635,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
7292,Synodus binotatus,8180,7583,160,30504,NA,NA,SL,NA,NA,1,unsexed,0.01045,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
12620,Synodus dermatogenys,9106,12966,160,26587,8,18,FL,NA,NA,43,unsexed,0.00665,NA,3.201,0.97023,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26587,540,NA,3,1998-05-17T00:00:00Z,NA,1998-05-17T00:00:00Z,NA,NA,NA
12620,Synodus dermatogenys,9107,12966,160,55787,8,16.5,FL,NA,NA,43,mixed,0.00465,NA,3.34553,0.96826,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  8.9%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
7943,Synodus jaculum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5398,Synodus variegatus,7211,5657,160,5525,5,21.5,FL,NA,NA,20,unsexed,0.00268,NA,3.3,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,5525,540,NA,3,1993-06-13T00:00:00Z,3,1995-09-18T00:00:00Z,NA,NA,NA
5398,Synodus variegatus,7212,5657,160,26587,5,22.2,FL,NA,NA,27,unsexed,0.00495,NA,3.316,0.98406,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-13T00:00:00Z,3,1998-05-17T00:00:00Z,NA,NA,NA
5398,Synodus variegatus,7213,5657,160,48600,10.8,20.5,TL,NA,NA,52,unsexed,0.00262,0.00262,3.431,0.95063,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-24T00:00:00Z,NA,2003-09-24T00:00:00Z,NA,NA,NA
5398,Synodus variegatus,7214,5657,160,55787,5,22.2,FL,NA,NA,37,mixed,0.00314,NA,3.4838,0.98406,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  10.6%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5824,Taenianotus triacanthus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5642,Thalassoma amblycephalum,7526,5936,362,30504,14,14,TL,NA,NA,1,unsexed,0.00955,0.00955,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5642,Thalassoma amblycephalum,7527,5936,362,30504,NA,NA,SL,NA,NA,1,unsexed,0.01723,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from length-weight pairs in the BRAINS table.,1,1999-06-15T00:00:00Z,NA,1999-06-15T00:00:00Z,NA,NA,NA
5643,Thalassoma hardwicke,7528,5937,362,26849,3.9,9.2,TL,NA,NA,12,unsexed,0.0139,0.0139,3.048,0.99202,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,26849,638,NA,3,1998-06-17T00:00:00Z,NA,1998-06-17T00:00:00Z,NA,NA,NA
5643,Thalassoma hardwicke,7529,5937,362,48600,7.8,16.5,TL,NA,NA,149,unsexed,0.00716,0.00716,3.257,0.93993,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,"Lakshadweep lagoons, 1993-97",48600,356,NA,3,2003-09-05T00:00:00Z,NA,2003-09-05T00:00:00Z,NA,NA,NA
5643,Thalassoma hardwicke,7530,5937,362,52323,NA,NA,TL,NA,NA,NA,mixed,0.0246,0.0246,2.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,Presumably Philippines.,NA,608,NA,1,2005-12-12T00:00:00Z,NA,2005-12-12T00:00:00Z,NA,NA,NA
5643,Thalassoma hardwicke,7531,5937,362,55787,5.5,16.3,FL,NA,NA,10,mixed,0.01783,NA,2.97765,0.99401,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5646,Thalassoma lutescens,7537,5940,362,26587,4.5,16.5,FL,NA,NA,26,unsexed,0.0123,NA,3.077,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,lagoon,26587,540,Update of estimate in Ref. 5525.,3,1993-06-17T00:00:00Z,3,1998-05-21T00:00:00Z,NA,NA,NA
5646,Thalassoma lutescens,7538,5940,362,55787,4.5,17.6,FL,NA,NA,51,mixed,0.013,NA,3.04186,0.98804,NA,NA,NA,NA,NA,NA,NA,NA,type I linear regression,NA,55787,540,Error:  7.6%,1531,2005-12-06T00:00:00Z,NA,2005-12-06T00:00:00Z,NA,NA,NA
5647,Thalassoma purpureum,7539,5941,362,6323,36,36,TL,NA,NA,1,unsexed,0.02593,0.02593,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,single L-W pair with b=3,NA,NA,NA,Estimated from data given in Reference.,1,1999-06-17T00:00:00Z,NA,1999-06-17T00:00:00Z,NA,NA,NA
